CASEID,V102,V106,V113
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,1
214000000000,0,3,1
214000000000,0,0,1
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,1
214000000000,0,0,1
214000000000,0,3,1
214000000000,0,3,1
214000000000,0,1,1
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,0
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,2,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,2,1
214000000000,1,2,1
214000000000,1,2,0
214000000000,1,1,0
214000000000,1,2,1
214000000000,1,1,1
214000000000,1,1,0
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,2,0
214000000000,1,2,0
214000000000,1,2,0
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,0,0
214000000000,1,0,0
214000000000,1,1,1
214000000000,1,1,1
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,2,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,1
214000000000,0,0,1
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,1
214000000000,0,1,1
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,1
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,1
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,1
214000000000,0,2,1
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,2,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,1,2,0
214000000000,1,2,0
214000000000,1,1,0
214000000000,1,0,0
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,2,0
214000000000,1,0,0
214000000000,1,2,0
214000000000,1,1,1
214000000000,1,1,0
214000000000,1,2,0
214000000000,1,3,0
214000000000,1,0,0
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,1,0
214000000000,1,0,0
214000000000,1,2,0
214000000000,1,3,0
214000000000,1,1,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,1
214000000000,0,2,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,2,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,2,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,2,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,1
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,1,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,1
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,0
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,2,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,0,1
214000000000,1,1,0
214000000000,1,1,1
214000000000,1,1,0
214000000000,1,1,1
214000000000,1,2,1
214000000000,1,1,1
214000000000,1,2,1
214000000000,1,1,1
214000000000,1,1,1
214000000000,1,0,1
214000000000,1,1,1
214000000000,1,0,1
214000000000,1,1,0
214000000000,1,0,0
214000000000,1,0,0
214000000000,1,3,0
214000000000,1,0,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,0,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,3,0
214000000000,1,1,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,1,1
214000000000,0,0,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,0,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
214000000000,0,3,0
